160.1497903222847, 127.22154132620037
159.97407120671258, 165.3235620461172
191.42779289411683, 127.22154132620037
187.03481500481453, 176.20985368037915
213.74412057177236, 127.22154132620037
245.72499960589286, 126.87037062832098
232.8975041691302, 127.22154132620037
241.33202171659056, 154.08609971397584
140.82068760935468, 132.48910179439164
119.38295550955965, 132.66468714333135
71.06019872723473, 131.26000435181368
82.30622212384853, 130.90883365393427
84.41485151071359, 176.56102437825857
97.7695042941925, 176.56102437825857
119.38295550955965, 176.56102437825857
136.25199060448037, 176.38543902931886
159.97407120671258, 176.20985368037915
135.90055237333618, 165.6747327439966
125.18168632343864, 165.6747327439966
94.95799844503907, 165.49914739505692
65.08574879778362, 141.6195399392565
78.44040158126253, 141.6195399392565
92.67364994260188, 142.49746668395505
106.02830272608074, 142.67305203289476
265.75697878111123, 127.04595597726066
251.34801130419973, 148.46736854790515
270.50139490155766, 149.16970994366397
270.50139490155766, 164.97239134823778
289.3033402677713, 164.79680599929807
289.4790593833434, 148.81853924578456
251.34801130419973, 142.84863738183446
270.50139490155766, 143.19980807971388
159.97407120671258, 132.66468714333135
106.02830272608074, 149.6964659904831
93.3765264048902, 132.84027249227105
92.67364994260188, 149.5208806415434
79.84615450583925, 170.76670786324814
79.84615450583925, 160.05600157792594
79.67043539026716, 145.6580029648698
247.1307525304696, 147.7650271521463
247.1307525304696, 155.84195320337292
260.4854053139485, 164.44563530141866
181.76324153765185, 132.84027249227105
181.4118033065076, 140.56602784561827
182.11467976879604, 154.61285576079496
192.48210758754934, 155.4907825054935
191.77923112526102, 140.56602784561827
191.60351200968896, 132.66468714333135
79.67043539026716, 151.97907552669932
181.76324153765185, 164.62122065035834
192.1306693564052, 170.41553716536876
191.95495024083309, 163.21653785884067
175.61307249262867, 125.81685853468272
181.93896065322392, 125.81685853468272
175.96451072377286, 135.82522342424613
192.48210758754934, 146.00917366274922
